401 	 Q0 	 FBIS3-18024          	 0       	 1,863.9164 	 lucene
402 	 Q0 	 FBIS3-40678          	 546     	 760.2216 	 lucene
402 	 Q0 	 FT933-16948          	 547     	 760.1846 	 lucene
402 	 Q0 	 LA030890-0003        	 548     	 760.1111 	 lucene
402 	 Q0 	 FT933-6477           	 549     	 759.9559 	 lucene
402 	 Q0 	 LA033089-0024        	 550     	 759.9559 	 lucene
402 	 Q0 	 LA111790-0003        	 551     	 759.9559 	 lucene
402 	 Q0 	 FR940705-2-00206     	 552     	 759.5865 	 lucene
402 	 Q0 	 LA071390-0150        	 553     	 759.5222 	 lucene
402 	 Q0 	 FT944-10864          	 554     	 759.2781 	 lucene
402 	 Q0 	 LA092990-0119        	 555     	 759.2781 	 lucene
402 	 Q0 	 FT923-8383           	 556     	 759.0503 	 lucene
402 	 Q0 	 LA112390-0084        	 557     	 758.9865 	 lucene
402 	 Q0 	 FR940822-1-00024     	 558     	 758.7573 	 lucene
402 	 Q0 	 FBIS4-43428          	 559     	 758.6660 	 lucene
402 	 Q0 	 LA061789-0111        	 560     	 758.6581 	 lucene
402 	 Q0 	 LA101090-0046        	 561     	 758.5355 	 lucene
402 	 Q0 	 LA100689-0130        	 562     	 758.5264 	 lucene
402 	 Q0 	 FR940523-0-00045     	 563     	 758.3425 	 lucene
402 	 Q0 	 LA082889-0077        	 564     	 757.1920 	 lucene
402 	 Q0 	 FR940817-2-00078     	 565     	 756.8555 	 lucene
402 	 Q0 	 FR940511-2-00073     	 566     	 756.7378 	 lucene
402 	 Q0 	 LA042690-0047        	 567     	 756.1851 	 lucene
402 	 Q0 	 LA110889-0105        	 568     	 755.6536 	 lucene
402 	 Q0 	 LA030990-0213        	 569     	 755.3680 	 lucene
402 	 Q0 	 FBIS3-61080          	 570     	 755.0661 	 lucene
402 	 Q0 	 FBIS4-47388          	 571     	 754.9926 	 lucene
402 	 Q0 	 FBIS4-11416          	 572     	 754.8386 	 lucene
402 	 Q0 	 FR941125-2-00021     	 573     	 753.0427 	 lucene
402 	 Q0 	 FR940523-2-00003     	 574     	 753.0112 	 lucene
402 	 Q0 	 FR940525-1-00069     	 575     	 752.6335 	 lucene
402 	 Q0 	 FR940906-0-00030     	 576     	 750.9081 	 lucene
402 	 Q0 	 FT933-4617           	 577     	 750.8216 	 lucene
402 	 Q0 	 FR941006-0-00078     	 578     	 749.9067 	 lucene
402 	 Q0 	 FT931-4109           	 579     	 749.8110 	 lucene
402 	 Q0 	 FT931-13731          	 580     	 749.8110 	 lucene
402 	 Q0 	 LA030289-0084        	 581     	 749.8110 	 lucene
402 	 Q0 	 LA042390-0048        	 582     	 749.8110 	 lucene
402 	 Q0 	 LA070590-0166        	 583     	 749.6335 	 lucene
402 	 Q0 	 FBIS4-47563          	 584     	 749.3716 	 lucene
402 	 Q0 	 FR940919-0-00141     	 585     	 749.0399 	 lucene
402 	 Q0 	 LA112090-0153        	 586     	 748.7444 	 lucene
402 	 Q0 	 FT923-473            	 587     	 748.7042 	 lucene
402 	 Q0 	 LA112089-0015        	 588     	 748.2753 	 lucene
402 	 Q0 	 FBIS4-22899          	 589     	 748.0879 	 lucene
402 	 Q0 	 FBIS4-20521          	 590     	 747.6429 	 lucene
402 	 Q0 	 FR940627-2-00068     	 591     	 747.2518 	 lucene
402 	 Q0 	 FR940817-2-00270     	 592     	 747.0650 	 lucene
402 	 Q0 	 LA121589-0077        	 593     	 746.6130 	 lucene
402 	 Q0 	 FR940711-1-00058     	 594     	 746.4902 	 lucene
402 	 Q0 	 FR940208-0-00083     	 595     	 746.1884 	 lucene
402 	 Q0 	 LA090490-0008        	 596     	 746.0248 	 lucene
402 	 Q0 	 LA120990-0077        	 597     	 745.9869 	 lucene
402 	 Q0 	 LA030990-0119        	 598     	 745.9610 	 lucene
402 	 Q0 	 FT942-8796           	 599     	 744.5355 	 lucene
402 	 Q0 	 LA090390-0030        	 600     	 742.6765 	 lucene
402 	 Q0 	 LA102689-0172        	 601     	 742.3956 	 lucene
402 	 Q0 	 FR940920-2-00048     	 602     	 742.0002 	 lucene
402 	 Q0 	 FBIS3-22119          	 603     	 741.6755 	 lucene
402 	 Q0 	 FR940817-2-00261     	 604     	 741.6547 	 lucene
402 	 Q0 	 FR940404-2-00164     	 605     	 740.4388 	 lucene
402 	 Q0 	 FT934-13554          	 606     	 740.3401 	 lucene
402 	 Q0 	 FR940817-2-00254     	 607     	 740.1024 	 lucene
402 	 Q0 	 LA013090-0100        	 608     	 740.0115 	 lucene
402 	 Q0 	 LA040790-0127        	 609     	 740.0115 	 lucene
402 	 Q0 	 LA012590-0010        	 610     	 739.7198 	 lucene
402 	 Q0 	 FR940719-2-00039     	 611     	 739.5479 	 lucene
402 	 Q0 	 LA112790-0138        	 612     	 739.3743 	 lucene
402 	 Q0 	 FT933-16344          	 613     	 738.5155 	 lucene
402 	 Q0 	 LA060890-0027        	 614     	 738.4096 	 lucene
402 	 Q0 	 FBIS4-42694          	 615     	 737.9014 	 lucene
402 	 Q0 	 LA081790-0052        	 616     	 737.8387 	 lucene
402 	 Q0 	 FR940429-2-00023     	 617     	 737.7161 	 lucene
402 	 Q0 	 LA030889-0078        	 618     	 737.6406 	 lucene
402 	 Q0 	 FT944-10283          	 619     	 737.6215 	 lucene
402 	 Q0 	 FR941221-2-00119     	 620     	 737.5922 	 lucene
402 	 Q0 	 LA011590-0099        	 621     	 736.9807 	 lucene
402 	 Q0 	 FR940721-2-00085     	 622     	 736.7211 	 lucene
402 	 Q0 	 FR940817-2-00247     	 623     	 736.5464 	 lucene
402 	 Q0 	 FR940711-1-00055     	 624     	 736.5402 	 lucene
402 	 Q0 	 LA062290-0021        	 625     	 736.2880 	 lucene
402 	 Q0 	 FR940817-2-00215     	 626     	 736.2645 	 lucene
402 	 Q0 	 FR940725-2-00074     	 627     	 736.1700 	 lucene
402 	 Q0 	 FR940817-2-00231     	 628     	 735.6659 	 lucene
402 	 Q0 	 FBIS3-11396          	 629     	 735.3136 	 lucene
402 	 Q0 	 LA071890-0040        	 630     	 735.3136 	 lucene
402 	 Q0 	 LA110889-0005        	 631     	 735.3136 	 lucene
402 	 Q0 	 FT942-8138           	 632     	 734.9943 	 lucene
402 	 Q0 	 FR940525-1-00066     	 633     	 734.2678 	 lucene
402 	 Q0 	 LA090689-0043        	 634     	 734.2178 	 lucene
402 	 Q0 	 FT932-2515           	 635     	 734.1027 	 lucene
402 	 Q0 	 LA110290-0001        	 636     	 733.6102 	 lucene
402 	 Q0 	 FBIS4-20487          	 637     	 733.5708 	 lucene
402 	 Q0 	 FBIS4-67449          	 638     	 732.8530 	 lucene
402 	 Q0 	 FBIS4-67587          	 639     	 731.5883 	 lucene
402 	 Q0 	 LA020390-0152        	 640     	 731.3862 	 lucene
402 	 Q0 	 FT941-10022          	 641     	 730.5330 	 lucene
402 	 Q0 	 LA081089-0016        	 642     	 730.5330 	 lucene
402 	 Q0 	 FR940525-1-00062     	 643     	 729.7507 	 lucene
402 	 Q0 	 FR940525-1-00078     	 644     	 729.7507 	 lucene
402 	 Q0 	 LA092889-0206        	 645     	 728.7662 	 lucene
402 	 Q0 	 FBIS3-50580          	 646     	 727.9873 	 lucene
402 	 Q0 	 LA062390-0072        	 647     	 726.8661 	 lucene
402 	 Q0 	 FT944-637            	 648     	 726.8640 	 lucene
402 	 Q0 	 LA011389-0056        	 649     	 725.9730 	 lucene
402 	 Q0 	 FT933-7              	 650     	 725.5095 	 lucene
402 	 Q0 	 FBIS3-59624          	 651     	 725.1979 	 lucene
402 	 Q0 	 FR940324-2-00081     	 652     	 724.8252 	 lucene
402 	 Q0 	 LA060289-0090        	 653     	 724.8166 	 lucene
402 	 Q0 	 FR940525-1-00083     	 654     	 724.5135 	 lucene
402 	 Q0 	 FR940926-2-00004     	 655     	 723.7004 	 lucene
402 	 Q0 	 FT944-5834           	 656     	 723.7000 	 lucene
402 	 Q0 	 FT922-5737           	 657     	 723.0324 	 lucene
402 	 Q0 	 FBIS3-11397          	 658     	 722.4725 	 lucene
402 	 Q0 	 FR940817-2-00273     	 659     	 722.2670 	 lucene
402 	 Q0 	 LA071090-0093        	 660     	 721.9047 	 lucene
402 	 Q0 	 FBIS4-57101          	 661     	 721.3544 	 lucene
402 	 Q0 	 FBIS4-11278          	 662     	 721.3544 	 lucene
402 	 Q0 	 FBIS4-45871          	 663     	 721.3544 	 lucene
402 	 Q0 	 FT934-9781           	 664     	 721.3544 	 lucene
402 	 Q0 	 FT944-7922           	 665     	 721.3544 	 lucene
402 	 Q0 	 LA021990-0053        	 666     	 721.3544 	 lucene
402 	 Q0 	 LA121290-0083        	 667     	 720.8217 	 lucene
402 	 Q0 	 LA072690-0014        	 668     	 720.5494 	 lucene
402 	 Q0 	 FBIS3-58969          	 669     	 720.2565 	 lucene
402 	 Q0 	 LA110189-0069        	 670     	 720.0031 	 lucene
402 	 Q0 	 FBIS4-64755          	 671     	 719.7520 	 lucene
402 	 Q0 	 LA011789-0065        	 672     	 719.6642 	 lucene
402 	 Q0 	 FBIS4-20488          	 673     	 719.6035 	 lucene
402 	 Q0 	 FT922-11695          	 674     	 719.0119 	 lucene
402 	 Q0 	 FT923-11623          	 675     	 717.6838 	 lucene
402 	 Q0 	 FR940719-2-00116     	 676     	 717.4518 	 lucene
402 	 Q0 	 FR940817-2-00272     	 677     	 717.3502 	 lucene
402 	 Q0 	 FBIS4-32975          	 678     	 717.2919 	 lucene
402 	 Q0 	 LA080589-0092        	 679     	 716.5518 	 lucene
402 	 Q0 	 FT943-4852           	 680     	 715.7237 	 lucene
402 	 Q0 	 FR940817-2-00222     	 681     	 715.4095 	 lucene
402 	 Q0 	 LA032090-0024        	 682     	 715.2018 	 lucene
402 	 Q0 	 FR941205-2-00033     	 683     	 714.6410 	 lucene
402 	 Q0 	 FBIS3-10143          	 684     	 714.6271 	 lucene
402 	 Q0 	 FBIS3-21075          	 685     	 714.6271 	 lucene
402 	 Q0 	 FR940323-0-00025     	 686     	 713.2681 	 lucene
402 	 Q0 	 FR940603-2-00050     	 687     	 713.1350 	 lucene
402 	 Q0 	 FR940817-2-00275     	 688     	 712.9410 	 lucene
402 	 Q0 	 FR940325-2-00077     	 689     	 712.4688 	 lucene
402 	 Q0 	 FT931-13743          	 690     	 712.4575 	 lucene
402 	 Q0 	 FT944-9872           	 691     	 712.4575 	 lucene
402 	 Q0 	 LA050589-0101        	 692     	 712.4575 	 lucene
402 	 Q0 	 LA121889-0032        	 693     	 712.4575 	 lucene
402 	 Q0 	 FT943-460            	 694     	 712.0179 	 lucene
402 	 Q0 	 LA112890-0022        	 695     	 711.9805 	 lucene
402 	 Q0 	 FR940318-0-00054     	 696     	 711.8631 	 lucene
402 	 Q0 	 FR940324-2-00084     	 697     	 711.5431 	 lucene
402 	 Q0 	 LA080290-0034        	 698     	 711.4734 	 lucene
402 	 Q0 	 FT934-1575           	 699     	 711.1497 	 lucene
402 	 Q0 	 FR940617-2-00226     	 700     	 709.3714 	 lucene
402 	 Q0 	 FR940425-2-00008     	 701     	 709.3636 	 lucene
402 	 Q0 	 FT932-13993          	 702     	 709.2642 	 lucene
402 	 Q0 	 LA061589-0055        	 703     	 708.7136 	 lucene
402 	 Q0 	 LA092190-0126        	 704     	 708.0629 	 lucene
402 	 Q0 	 FR940111-2-00056     	 705     	 707.8736 	 lucene
402 	 Q0 	 FBIS4-57154          	 706     	 706.2861 	 lucene
402 	 Q0 	 LA071889-0134        	 707     	 705.6333 	 lucene
402 	 Q0 	 FR941216-0-00034     	 708     	 705.5934 	 lucene
402 	 Q0 	 LA110690-0141        	 709     	 705.4335 	 lucene
402 	 Q0 	 FR940817-2-00085     	 710     	 705.1226 	 lucene
402 	 Q0 	 FR940222-2-00002     	 711     	 705.0329 	 lucene
402 	 Q0 	 FT924-8178           	 712     	 704.4682 	 lucene
402 	 Q0 	 FR940817-2-00260     	 713     	 704.1389 	 lucene
402 	 Q0 	 FBIS3-59721          	 714     	 703.8260 	 lucene
402 	 Q0 	 FT942-13969          	 715     	 703.8260 	 lucene
402 	 Q0 	 FT941-10481          	 716     	 703.8260 	 lucene
402 	 Q0 	 LA092389-0115        	 717     	 703.8260 	 lucene
402 	 Q0 	 FT932-6741           	 718     	 703.1108 	 lucene
402 	 Q0 	 LA082890-0031        	 719     	 703.0986 	 lucene
402 	 Q0 	 FBIS4-47601          	 720     	 702.3696 	 lucene
402 	 Q0 	 FR940126-1-00008     	 721     	 702.1965 	 lucene
402 	 Q0 	 FBIS3-1461           	 722     	 702.1211 	 lucene
402 	 Q0 	 FR940426-1-00112     	 723     	 701.9849 	 lucene
402 	 Q0 	 FT933-1589           	 724     	 701.0480 	 lucene
402 	 Q0 	 FT943-14269          	 725     	 701.0480 	 lucene
402 	 Q0 	 FT941-9446           	 726     	 700.7631 	 lucene
402 	 Q0 	 FBIS4-11415          	 727     	 700.2990 	 lucene
402 	 Q0 	 FR940919-2-00200     	 728     	 698.6603 	 lucene
402 	 Q0 	 FR940523-0-00036     	 729     	 698.0350 	 lucene
402 	 Q0 	 FR940930-2-00055     	 730     	 697.9415 	 lucene
402 	 Q0 	 LA031789-0021        	 731     	 697.6271 	 lucene
402 	 Q0 	 LA122490-0040        	 732     	 696.9103 	 lucene
402 	 Q0 	 FR940627-0-00146     	 733     	 696.1535 	 lucene
402 	 Q0 	 FR940214-2-00014     	 734     	 695.7057 	 lucene
402 	 Q0 	 FBIS3-54624          	 735     	 695.4453 	 lucene
402 	 Q0 	 FT923-5234           	 736     	 695.4453 	 lucene
402 	 Q0 	 LA041390-0092        	 737     	 695.4453 	 lucene
402 	 Q0 	 LA052989-0031        	 738     	 695.4453 	 lucene
402 	 Q0 	 LA092990-0033        	 739     	 695.4453 	 lucene
402 	 Q0 	 LA123089-0006        	 740     	 695.1298 	 lucene
402 	 Q0 	 FT934-5497           	 741     	 694.9288 	 lucene
402 	 Q0 	 FR940505-2-00107     	 742     	 694.2003 	 lucene
402 	 Q0 	 LA061189-0030        	 743     	 692.7788 	 lucene
402 	 Q0 	 FBIS3-59553          	 744     	 692.1120 	 lucene
402 	 Q0 	 FBIS3-60383          	 745     	 692.1120 	 lucene
402 	 Q0 	 LA100390-0145        	 746     	 692.1120 	 lucene
402 	 Q0 	 FR941104-1-00052     	 747     	 691.4594 	 lucene
402 	 Q0 	 FT941-15524          	 748     	 691.3498 	 lucene
402 	 Q0 	 FR940511-2-00121     	 749     	 691.1028 	 lucene
402 	 Q0 	 FR940318-0-00053     	 750     	 690.7237 	 lucene
402 	 Q0 	 FR940525-1-00079     	 751     	 690.3986 	 lucene
402 	 Q0 	 FR941128-1-00025     	 752     	 690.3726 	 lucene
402 	 Q0 	 FT943-3893           	 753     	 688.4225 	 lucene
402 	 Q0 	 LA101590-0058        	 754     	 687.8304 	 lucene
402 	 Q0 	 FBIS4-9782           	 755     	 687.3024 	 lucene
402 	 Q0 	 FBIS4-67645          	 756     	 687.3024 	 lucene
402 	 Q0 	 FT932-7800           	 757     	 687.3024 	 lucene
402 	 Q0 	 LA052190-0044        	 758     	 687.3024 	 lucene
402 	 Q0 	 FT922-715            	 759     	 687.0948 	 lucene
402 	 Q0 	 FR940817-2-00274     	 760     	 686.8760 	 lucene
402 	 Q0 	 FBIS3-22620          	 761     	 686.7349 	 lucene
402 	 Q0 	 FBIS3-31332          	 762     	 686.3556 	 lucene
402 	 Q0 	 FBIS3-21262          	 763     	 686.0281 	 lucene
402 	 Q0 	 FR940816-1-00087     	 764     	 686.0083 	 lucene
402 	 Q0 	 FR940705-2-00128     	 765     	 685.8433 	 lucene
402 	 Q0 	 FR940323-2-00088     	 766     	 685.6287 	 lucene
402 	 Q0 	 FT941-13064          	 767     	 685.3350 	 lucene
402 	 Q0 	 LA052589-0192        	 768     	 683.9657 	 lucene
402 	 Q0 	 FR940922-2-00124     	 769     	 683.8815 	 lucene
402 	 Q0 	 LA052989-0029        	 770     	 683.7494 	 lucene
402 	 Q0 	 FR940523-0-00041     	 771     	 683.7198 	 lucene
402 	 Q0 	 FR941122-0-00066     	 772     	 683.7198 	 lucene
402 	 Q0 	 LA040490-0011        	 773     	 682.7556 	 lucene
402 	 Q0 	 FR940525-1-00086     	 774     	 682.7424 	 lucene
402 	 Q0 	 FBIS4-23005          	 775     	 682.4500 	 lucene
402 	 Q0 	 FT943-7024           	 776     	 682.3928 	 lucene
402 	 Q0 	 FR941004-1-00052     	 777     	 682.3710 	 lucene
402 	 Q0 	 FT942-3637           	 778     	 682.2979 	 lucene
402 	 Q0 	 FBIS4-47546          	 779     	 681.9509 	 lucene
402 	 Q0 	 FBIS3-41002          	 780     	 680.7448 	 lucene
402 	 Q0 	 FR940817-2-00250     	 781     	 679.6954 	 lucene
402 	 Q0 	 FBIS3-12118          	 782     	 679.3854 	 lucene
402 	 Q0 	 FBIS4-50937          	 783     	 679.3854 	 lucene
402 	 Q0 	 FT944-12401          	 784     	 679.3854 	 lucene
402 	 Q0 	 FT941-14188          	 785     	 679.3854 	 lucene
402 	 Q0 	 LA022689-0085        	 786     	 679.3854 	 lucene
402 	 Q0 	 LA051090-0242        	 787     	 679.3854 	 lucene
402 	 Q0 	 LA110590-0024        	 788     	 679.3854 	 lucene
402 	 Q0 	 LA051290-0035        	 789     	 679.2061 	 lucene
402 	 Q0 	 LA020589-0077        	 790     	 679.1660 	 lucene
402 	 Q0 	 FT933-3108           	 791     	 678.6668 	 lucene
402 	 Q0 	 FT924-8302           	 792     	 677.9778 	 lucene
402 	 Q0 	 FR940628-2-00020     	 793     	 677.9744 	 lucene
402 	 Q0 	 LA040489-0104        	 794     	 677.9210 	 lucene
402 	 Q0 	 LA072689-0118        	 795     	 677.8696 	 lucene
402 	 Q0 	 FBIS3-42835          	 796     	 676.3827 	 lucene
402 	 Q0 	 FR940323-2-00031     	 797     	 676.0994 	 lucene
402 	 Q0 	 FR940816-1-00061     	 798     	 675.4961 	 lucene
402 	 Q0 	 LA011089-0045        	 799     	 675.3042 	 lucene
402 	 Q0 	 LA030989-0098        	 800     	 673.0396 	 lucene
402 	 Q0 	 FR941025-2-00082     	 801     	 672.9636 	 lucene
402 	 Q0 	 LA070590-0006        	 802     	 672.9026 	 lucene
402 	 Q0 	 LA101190-0043        	 803     	 672.3489 	 lucene
402 	 Q0 	 FBIS4-56131          	 804     	 671.5847 	 lucene
402 	 Q0 	 FR940328-2-00050     	 805     	 671.5234 	 lucene
402 	 Q0 	 FBIS3-27023          	 806     	 671.1614 	 lucene
402 	 Q0 	 FBIS3-22273          	 807     	 671.1614 	 lucene
402 	 Q0 	 FR940825-2-00186     	 808     	 671.0297 	 lucene
402 	 Q0 	 LA081190-0039        	 809     	 670.5369 	 lucene
402 	 Q0 	 FR940217-1-00052     	 810     	 670.3424 	 lucene
402 	 Q0 	 FT931-2736           	 811     	 670.2606 	 lucene
402 	 Q0 	 FR941104-2-00068     	 812     	 669.8627 	 lucene
402 	 Q0 	 FBIS4-22994          	 813     	 669.6420 	 lucene
402 	 Q0 	 FT944-12947          	 814     	 669.4108 	 lucene
402 	 Q0 	 FBIS3-39364          	 815     	 668.8834 	 lucene
402 	 Q0 	 FBIS3-22245          	 816     	 668.8834 	 lucene
402 	 Q0 	 LA120689-0082        	 817     	 668.6266 	 lucene
402 	 Q0 	 FR940727-2-00007     	 818     	 668.5961 	 lucene
402 	 Q0 	 FBIS3-43061          	 819     	 668.5264 	 lucene
402 	 Q0 	 FT942-10102          	 820     	 668.3214 	 lucene
402 	 Q0 	 FR941116-2-00128     	 821     	 667.5770 	 lucene
402 	 Q0 	 FR940816-1-00072     	 822     	 667.5717 	 lucene
402 	 Q0 	 FBIS4-66267          	 823     	 667.4048 	 lucene
402 	 Q0 	 LA042890-0080        	 824     	 667.3235 	 lucene
402 	 Q0 	 LA122890-0150        	 825     	 667.3235 	 lucene
402 	 Q0 	 FBIS3-21185          	 826     	 667.2690 	 lucene
402 	 Q0 	 FR941007-2-00136     	 827     	 666.6512 	 lucene
402 	 Q0 	 FBIS3-9300           	 828     	 665.9265 	 lucene
402 	 Q0 	 FBIS4-20815          	 829     	 665.9265 	 lucene
402 	 Q0 	 FBIS4-21558          	 830     	 665.9265 	 lucene
402 	 Q0 	 FBIS3-22670          	 831     	 665.9265 	 lucene
402 	 Q0 	 LA100489-0088        	 832     	 665.9265 	 lucene
402 	 Q0 	 FR940524-2-00003     	 833     	 664.2110 	 lucene
402 	 Q0 	 FBIS3-21783          	 834     	 664.1867 	 lucene
402 	 Q0 	 FBIS3-55641          	 835     	 664.1867 	 lucene
402 	 Q0 	 FT932-4918           	 836     	 664.1867 	 lucene
402 	 Q0 	 FT943-2521           	 837     	 664.1867 	 lucene
402 	 Q0 	 LA030590-0055        	 838     	 664.1867 	 lucene
402 	 Q0 	 LA102690-0046        	 839     	 664.1867 	 lucene
402 	 Q0 	 LA121190-0152        	 840     	 664.1867 	 lucene
402 	 Q0 	 LA121190-0176        	 841     	 664.1867 	 lucene
402 	 Q0 	 FR941011-2-00101     	 842     	 664.0332 	 lucene
402 	 Q0 	 LA062190-0024        	 843     	 663.8143 	 lucene
402 	 Q0 	 FBIS3-61515          	 844     	 662.9191 	 lucene
402 	 Q0 	 FR941104-2-00066     	 845     	 662.7935 	 lucene
402 	 Q0 	 FBIS4-56360          	 846     	 662.7074 	 lucene
402 	 Q0 	 FBIS3-55300          	 847     	 662.6791 	 lucene
402 	 Q0 	 LA063089-0073        	 848     	 661.5125 	 lucene
402 	 Q0 	 FR941004-1-00063     	 849     	 661.4586 	 lucene
402 	 Q0 	 FR940324-2-00086     	 850     	 661.4282 	 lucene
402 	 Q0 	 FT921-5709           	 851     	 661.2745 	 lucene
402 	 Q0 	 FR940112-2-00115     	 852     	 661.1784 	 lucene
402 	 Q0 	 LA101189-0083        	 853     	 661.0717 	 lucene
402 	 Q0 	 LA090690-0138        	 854     	 660.7092 	 lucene
402 	 Q0 	 LA032389-0064        	 855     	 660.6169 	 lucene
402 	 Q0 	 FT934-6386           	 856     	 659.9965 	 lucene
402 	 Q0 	 FR940328-1-00055     	 857     	 659.6744 	 lucene
402 	 Q0 	 FT934-8374           	 858     	 659.1930 	 lucene
402 	 Q0 	 FR941122-0-00095     	 859     	 659.1152 	 lucene
402 	 Q0 	 FR940323-0-00111     	 860     	 658.9938 	 lucene
402 	 Q0 	 FR941122-0-00091     	 861     	 658.9637 	 lucene
402 	 Q0 	 FBIS3-27226          	 862     	 657.9893 	 lucene
402 	 Q0 	 FBIS4-10937          	 863     	 657.6039 	 lucene
402 	 Q0 	 FBIS4-21256          	 864     	 657.6039 	 lucene
402 	 Q0 	 FBIS3-20906          	 865     	 657.5139 	 lucene
402 	 Q0 	 FBIS3-42969          	 866     	 656.4664 	 lucene
402 	 Q0 	 FBIS3-43007          	 867     	 656.4664 	 lucene
402 	 Q0 	 LA091390-0122        	 868     	 656.3521 	 lucene
402 	 Q0 	 FBIS3-40635          	 869     	 656.2341 	 lucene
402 	 Q0 	 FT942-1986           	 870     	 656.2341 	 lucene
402 	 Q0 	 FT943-9357           	 871     	 655.9500 	 lucene
402 	 Q0 	 FR940106-1-00129     	 872     	 655.8871 	 lucene
402 	 Q0 	 LA081689-0041        	 873     	 654.8933 	 lucene
402 	 Q0 	 LA040590-0015        	 874     	 654.6319 	 lucene
402 	 Q0 	 FBIS3-59752          	 875     	 653.9341 	 lucene
402 	 Q0 	 FR940727-1-00032     	 876     	 653.5769 	 lucene
402 	 Q0 	 LA110189-0092        	 877     	 652.6241 	 lucene
402 	 Q0 	 FBIS3-43081          	 878     	 652.5958 	 lucene
402 	 Q0 	 LA101290-0001        	 879     	 652.3586 	 lucene
402 	 Q0 	 LA111789-0015        	 880     	 652.3480 	 lucene
402 	 Q0 	 FR940204-2-00095     	 881     	 652.2086 	 lucene
402 	 Q0 	 FR940304-2-00020     	 882     	 651.4881 	 lucene
402 	 Q0 	 FR940906-0-00033     	 883     	 651.4384 	 lucene
402 	 Q0 	 FR940817-2-00265     	 884     	 651.3592 	 lucene
402 	 Q0 	 FT941-12431          	 885     	 651.2350 	 lucene
402 	 Q0 	 FR940405-2-00062     	 886     	 650.8587 	 lucene
402 	 Q0 	 FR940207-2-00011     	 887     	 650.5268 	 lucene
402 	 Q0 	 FBIS3-50904          	 888     	 650.4893 	 lucene
402 	 Q0 	 FBIS3-10954          	 889     	 649.7719 	 lucene
402 	 Q0 	 FT942-1322           	 890     	 649.7719 	 lucene
402 	 Q0 	 LA031090-0062        	 891     	 649.7719 	 lucene
402 	 Q0 	 LA050889-0049        	 892     	 649.7719 	 lucene
402 	 Q0 	 FR940525-1-00063     	 893     	 649.6226 	 lucene
402 	 Q0 	 FT932-13547          	 894     	 649.5381 	 lucene
402 	 Q0 	 FR940817-2-00230     	 895     	 649.0936 	 lucene
402 	 Q0 	 LA030590-0053        	 896     	 648.8538 	 lucene
402 	 Q0 	 FR940603-1-00004     	 897     	 648.2257 	 lucene
402 	 Q0 	 FT924-549            	 898     	 648.0302 	 lucene
402 	 Q0 	 FBIS3-32976          	 899     	 647.8510 	 lucene
402 	 Q0 	 LA032789-0013        	 900     	 647.0638 	 lucene
402 	 Q0 	 FR940328-1-00019     	 901     	 646.4981 	 lucene
402 	 Q0 	 FR940705-2-00166     	 902     	 645.7203 	 lucene
402 	 Q0 	 LA061590-0161        	 903     	 645.7108 	 lucene
402 	 Q0 	 FBIS4-22201          	 904     	 645.6988 	 lucene
402 	 Q0 	 FBIS3-40343          	 905     	 645.2985 	 lucene
402 	 Q0 	 FR941013-2-00161     	 906     	 645.1456 	 lucene
402 	 Q0 	 FR940906-2-00048     	 907     	 645.0458 	 lucene
402 	 Q0 	 FBIS3-43072          	 908     	 644.7419 	 lucene
402 	 Q0 	 FR940804-1-00021     	 909     	 644.6978 	 lucene
402 	 Q0 	 FR941019-2-00206     	 910     	 644.6957 	 lucene
402 	 Q0 	 FR940825-2-00187     	 911     	 643.6750 	 lucene
402 	 Q0 	 FT941-8352           	 912     	 643.6750 	 lucene
402 	 Q0 	 FR940323-0-00094     	 913     	 643.4228 	 lucene
402 	 Q0 	 FR940516-2-00039     	 914     	 643.1378 	 lucene
402 	 Q0 	 FT943-4690           	 915     	 642.7958 	 lucene
402 	 Q0 	 FBIS4-47612          	 916     	 642.1654 	 lucene
402 	 Q0 	 FBIS3-40681          	 917     	 641.7843 	 lucene
402 	 Q0 	 FBIS4-22902          	 918     	 641.7843 	 lucene
402 	 Q0 	 FR941103-2-00089     	 919     	 641.7843 	 lucene
402 	 Q0 	 LA061490-0026        	 920     	 641.6667 	 lucene
402 	 Q0 	 LA092889-0193        	 921     	 641.1431 	 lucene
402 	 Q0 	 FR941206-2-00055     	 922     	 640.8456 	 lucene
402 	 Q0 	 FBIS4-44914          	 923     	 640.6161 	 lucene
402 	 Q0 	 FR940505-1-00147     	 924     	 640.5976 	 lucene
402 	 Q0 	 LA022090-0004        	 925     	 640.5578 	 lucene
402 	 Q0 	 FR940525-1-00087     	 926     	 640.1644 	 lucene
402 	 Q0 	 FR940127-1-00055     	 927     	 639.6022 	 lucene
402 	 Q0 	 FR940817-2-00237     	 928     	 638.4719 	 lucene
402 	 Q0 	 FR940916-2-00083     	 929     	 638.1050 	 lucene
402 	 Q0 	 FR940418-2-00111     	 930     	 638.1050 	 lucene
402 	 Q0 	 FR941222-2-00098     	 931     	 638.1050 	 lucene
402 	 Q0 	 FBIS4-22929          	 932     	 637.9763 	 lucene
402 	 Q0 	 FR940324-0-00018     	 933     	 637.8599 	 lucene
402 	 Q0 	 FR940825-2-00073     	 934     	 636.2721 	 lucene
402 	 Q0 	 FT922-4097           	 935     	 636.1990 	 lucene
402 	 Q0 	 FBIS3-41415          	 936     	 636.0750 	 lucene
